test,Z1,Z2,is_positive_sentiment,sentiment_certainty,stars,n_words,useful,useful_discrete,n_fans,n_reviews
0,0,0,1.0,0.9991778135299684,5,168,1,1,4,94
1,0,0,1.0,0.9998750090599059,5,24,0,0,0,7
1,0,0,0.0,0.9997909665107728,1,72,1,1,0,17
1,0,0,0.0,0.9775224328041076,4,67,2,1,2,104
1,1,1,0.0,0.9972848892211914,2,99,0,0,4,11
0,1,1,0.0,0.9997551441192628,1,13,0,0,0,3
1,0,0,1.0,0.9996215105056764,4,24,0,0,1,3
1,1,1,1.0,0.9390830397605896,4,99,1,1,4,68
1,0,0,1.0,0.9995823502540588,5,201,2,1,37,285
1,0,0,1.0,0.9979610443115234,4,161,1,1,8,190
0,1,1,0.0,0.5792832374572754,4,43,0,0,0,30
1,0,0,1.0,0.9995671510696412,4,39,0,0,0,28
1,1,0,1.0,0.9977819919586182,5,324,2,1,0,1
1,0,0,0.0,0.985448956489563,5,18,0,0,0,1
0,1,1,0.0,0.9996784925460817,3,89,1,1,5,64
1,0,0,0.0,0.986225962638855,1,41,1,1,0,16
1,0,0,0.0,0.9890897274017334,1,47,0,0,0,1
1,1,1,1.0,0.9995107054710388,5,179,2,1,3,25
1,0,0,0.0,0.997029185295105,3,100,1,1,5,56
1,1,1,1.0,0.6497867703437805,4,188,1,1,17,226
0,0,0,0.0,0.9739104509353638,3,159,0,0,0,16
1,0,0,1.0,0.9986850023269652,5,234,1,1,4,68
1,0,0,1.0,0.999835968017578,4,80,2,1,14,173
1,0,0,1.0,0.9996877312660216,5,53,0,0,0,8
0,1,1,0.0,0.999673306941986,2,76,1,1,0,6
0,1,1,1.0,0.9203255176544191,2,65,9,1,7,144
1,0,0,0.0,0.9989710450172424,3,25,0,0,0,4
1,0,0,0.0,0.9990690350532532,1,14,1,1,0,4
1,1,1,1.0,0.9983123540878296,3,129,4,1,16,129
1,0,0,1.0,0.9994461536407472,5,133,1,1,9,235
0,1,1,0.0,0.99973863363266,3,48,1,1,0,4
1,0,0,1.0,0.9993833899497986,5,102,0,0,3,122
1,0,0,1.0,0.9990540146827698,4,263,2,1,11,207
1,0,0,1.0,0.9997506737709044,5,22,0,0,2,60
1,0,0,0.0,0.9990467429161072,2,131,3,1,6,171
1,0,0,0.0,0.9997514486312866,1,19,0,0,0,8
1,0,0,0.0,0.990789830684662,2,39,1,1,5,359
0,1,1,1.0,0.9993994235992432,5,25,0,0,24,33
1,0,0,1.0,0.9998177886009216,5,50,0,0,5,157
1,1,1,0.0,0.9220276474952698,4,224,1,1,0,18
1,0,0,0.0,0.9645764827728271,5,211,3,1,74,499
1,1,0,0.0,0.9598827958106996,3,428,1,1,0,10
1,0,0,1.0,0.9856006503105164,3,179,2,1,0,5
1,1,0,0.0,0.9778038859367372,4,384,2,1,9,87
1,0,0,1.0,0.998516321182251,5,28,0,0,0,2
1,0,0,0.0,0.9991658329963684,1,72,0,0,0,54
1,0,0,1.0,0.9997035264968872,5,67,0,0,2,73
0,0,0,1.0,0.9861301183700562,5,140,3,1,5,111
0,1,1,1.0,0.9983158707618712,5,44,0,0,1,33
1,0,0,0.0,0.8950237035751343,1,167,6,1,5,141
1,0,0,1.0,0.99758780002594,4,97,0,0,8,34
1,0,0,1.0,0.9990519881248474,4,217,0,0,3,172
0,0,0,0.0,0.999179184436798,2,245,0,0,1,96
1,1,1,1.0,0.9995902776718141,5,193,1,1,11,104
0,1,1,1.0,0.9970436096191406,5,77,0,0,0,6
1,1,0,1.0,0.9850618243217468,5,342,1,1,61,784
1,1,1,1.0,0.999823033809662,5,17,0,0,0,16
1,0,0,1.0,0.9997225999832152,5,60,0,0,0,32
1,1,0,0.0,0.9835816621780396,5,357,39,1,1138,1254
1,0,0,1.0,0.9997718334197998,5,63,0,0,1,34
1,1,0,1.0,0.6832122802734375,2,409,3,1,50,777
0,1,1,0.0,0.9032995700836182,4,82,1,1,0,62
1,0,0,0.0,0.9955567121505736,2,36,0,0,2,49
1,0,0,1.0,0.9998446106910706,5,66,0,0,0,6
1,0,0,0.0,0.988933265209198,3,36,0,0,5,26
1,0,0,1.0,0.9965281486511229,5,109,4,1,61,259
1,0,0,1.0,0.9952375292778016,5,208,1,1,5,165
1,0,0,0.0,0.97702556848526,1,136,1,1,0,3
1,0,0,1.0,0.5300410985946655,3,118,0,0,0,15
0,1,1,1.0,0.995181918144226,3,101,1,1,87,1847
1,1,0,1.0,0.9877204895019532,4,273,0,0,29,272
1,1,1,1.0,0.9621341824531556,4,54,0,0,0,12
0,1,0,0.0,0.5690760612487793,3,309,74,1,790,694
0,1,1,1.0,0.9997033476829528,5,76,0,0,0,4
0,0,0,1.0,0.9993380904197692,4,190,1,1,17,483
1,1,1,1.0,0.9998621940612792,5,27,0,0,0,2
0,1,1,1.0,0.9998053312301636,5,18,0,0,0,6
1,1,0,1.0,0.8788449168205261,5,370,3,1,19,155
0,1,0,1.0,0.9726079106330872,4,404,135,1,356,213
1,0,0,1.0,0.9992944002151488,5,22,0,0,0,27
1,1,0,1.0,0.9915886521339417,4,288,1,1,22,176
1,0,0,1.0,0.9994294047355652,5,53,1,1,1,10
1,0,0,0.0,0.9923922419548036,1,222,4,1,3,48
0,0,0,1.0,0.5561798214912415,3,160,1,1,8,121
1,0,0,1.0,0.9996308088302612,4,75,1,1,95,583
1,0,0,1.0,0.99671870470047,5,138,0,0,1,41
1,0,0,0.0,0.9813153147697448,3,193,0,0,0,12
1,0,0,0.0,0.9985824823379515,3,41,0,0,2,61
0,1,1,1.0,0.9995413422584534,5,141,0,0,0,9
0,1,0,0.0,0.9957029819488524,4,296,3,1,12,146
0,1,1,0.0,0.9950918555259703,3,130,0,0,0,6
1,0,0,0.0,0.9998031854629515,1,69,0,0,0,1
0,1,1,1.0,0.9994015097618104,4,110,5,1,32,431
0,1,0,0.0,0.7398094534873962,4,295,4,1,31,552
1,0,0,0.0,0.9909874200820924,3,179,1,1,15,151
1,0,0,1.0,0.9953296780586244,4,260,0,0,0,22
0,1,1,1.0,0.9997950792312622,5,49,0,0,3,54
1,1,0,1.0,0.9946792125701904,5,257,5,1,29,209
1,0,0,1.0,0.999619483947754,5,15,0,0,0,2
1,0,0,0.0,0.9996674060821532,1,281,1,1,9,117
0,0,0,1.0,0.9630953073501588,3,129,2,1,1,81
1,0,0,1.0,0.9997220039367676,5,96,1,1,11,123
1,1,0,0.0,0.9979233145713806,5,449,5,1,0,10
1,1,1,0.0,0.9997183084487916,1,17,0,0,0,1
0,1,1,1.0,0.9998772144317628,5,63,0,0,1,39
1,0,0,1.0,0.9998366832733154,5,23,0,0,0,1
0,1,1,1.0,0.9998605847358704,5,23,0,0,0,9
0,1,1,1.0,0.9796116948127748,4,107,2,1,82,906
1,0,0,0.0,0.9987651109695436,1,64,2,1,0,34
1,0,0,1.0,0.99566912651062,5,155,15,1,54,132
0,1,1,1.0,0.9980481266975404,5,21,0,0,0,8
1,1,1,0.0,0.9993743300437928,1,56,0,0,0,42
1,0,0,1.0,0.999689757823944,5,68,0,0,0,27
1,1,1,1.0,0.9965147972106934,4,128,1,1,0,3
1,0,0,1.0,0.9970911741256714,4,189,0,0,11,450
0,0,0,0.0,0.997585952281952,4,273,0,0,0,27
0,1,1,1.0,0.9998743534088136,5,32,0,0,0,1
1,0,0,1.0,0.9984216094017028,3,84,1,1,27,454
1,0,0,1.0,0.9940217137336732,5,145,6,1,24,226
1,1,1,0.0,0.9987955093383788,1,215,0,0,10,122
0,1,1,0.0,0.9257963299751282,2,202,1,1,1,16
1,0,0,0.0,0.5255918502807617,2,36,0,0,0,6
1,1,1,1.0,0.9998750090599059,5,58,1,1,8,139
0,1,1,1.0,0.9998719096183776,5,23,0,0,0,2
1,1,0,0.0,0.99890398979187,2,775,171,1,584,967
1,0,0,1.0,0.9943726062774658,4,30,0,0,26,199
0,1,1,0.0,0.9997382164001464,1,122,1,1,0,3
1,0,0,1.0,0.999642848968506,5,115,1,1,1,66
1,0,0,1.0,0.9947807192802428,4,192,4,1,20,97
0,1,1,1.0,0.9998066425323486,4,134,0,0,0,5
0,1,1,1.0,0.9927050471305848,4,97,3,1,15,411
1,1,0,0.0,0.999303936958313,2,311,0,0,0,108
1,0,0,1.0,0.9998830556869508,5,32,0,0,0,9
1,1,0,0.0,0.9986780881881714,2,349,0,0,26,182
1,0,0,1.0,0.5390981435775757,4,101,1,1,1,69
1,0,0,1.0,0.9991544485092164,4,11,0,0,0,3
0,1,0,0.0,0.9690978527069092,4,597,12,1,162,581
1,0,0,1.0,0.9962641596794128,5,68,9,1,51,399
1,1,0,1.0,0.9960289001464844,5,258,4,1,11,221
1,0,0,1.0,0.9997157454490662,5,77,0,0,2,101
1,0,0,1.0,0.9917516708374025,3,219,4,1,5,108
1,0,0,0.0,0.9997788071632384,1,56,1,1,0,12
1,1,0,1.0,0.838206946849823,5,246,4,1,66,371
1,0,0,0.0,0.999426245689392,1,156,4,1,11,148
1,0,0,1.0,0.6465959548950195,5,135,8,1,123,643
0,1,1,1.0,0.9994760751724244,5,69,1,1,3,26
0,1,1,1.0,0.9997925162315368,5,59,0,0,0,14
0,0,0,1.0,0.9774788618087769,5,199,2,1,25,249
0,1,1,1.0,0.9976221919059752,5,90,1,1,26,226
1,0,0,1.0,0.9998749494552612,5,41,0,0,0,1
1,0,0,1.0,0.9978901147842408,4,152,1,1,1,24
1,0,0,1.0,0.965107560157776,3,208,2,1,7,216
1,1,1,1.0,0.9997902512550354,5,198,0,0,0,1
0,1,0,0.0,0.908385455608368,2,384,19,1,825,1197
0,1,1,0.0,0.8912878036499023,3,59,0,0,0,13
1,0,0,1.0,0.990086555480957,3,80,0,0,4,126
0,1,1,0.0,0.9979246854782104,1,123,0,0,0,29
0,0,0,0.0,0.9534882903099059,2,169,1,1,2,32
1,0,0,1.0,0.9998766183853148,5,24,0,0,0,7
0,1,1,1.0,0.9998778700828552,5,25,1,1,0,8
1,0,0,0.0,0.9495543837547302,3,103,2,1,0,18
1,0,0,1.0,0.9982313513755798,5,22,0,0,0,9
0,1,1,1.0,0.7332578301429749,2,68,1,1,2,11
1,0,0,1.0,0.9842005372047424,4,64,0,0,1,74
0,1,1,1.0,0.9998591542243958,4,39,0,0,1,24
0,1,1,1.0,0.9922842383384703,3,119,2,1,0,41
1,0,0,1.0,0.999327540397644,4,104,0,0,2,65
1,0,0,0.0,0.9914429783821106,2,54,2,1,0,11
1,0,0,0.0,0.7582076191902161,2,44,1,1,0,6
1,1,1,1.0,0.9980847239494324,5,237,5,1,52,239
1,0,0,0.0,0.9998055696487428,1,59,2,1,2,68
1,0,0,0.0,0.9994894862174988,1,83,0,0,0,4
1,1,0,0.0,0.9973725080490112,4,327,2,1,3,81
0,0,0,1.0,0.9997369647026062,5,155,0,0,0,6
0,1,0,0.0,0.9986315965652466,2,458,21,1,103,357
1,0,0,0.0,0.9535936713218688,3,74,0,0,0,10
1,0,0,1.0,0.9997135400772096,3,38,0,0,0,27
0,1,1,0.0,0.9995092749595642,1,138,1,1,0,30
1,1,0,0.0,0.9656581878662108,5,672,5,1,86,426
1,0,0,1.0,0.998732089996338,5,44,0,0,0,15
1,0,0,0.0,0.99941223859787,1,19,0,0,0,1
0,1,1,1.0,0.999269723892212,5,49,2,1,0,73
1,1,1,1.0,0.999469518661499,5,124,1,1,2,150
0,1,1,1.0,0.9855687618255616,3,108,2,1,1,9
1,1,0,1.0,0.9917123913764954,3,328,0,0,3,32
1,1,0,1.0,0.9478994607925416,4,306,2,1,17,322
0,1,1,1.0,0.9994376897811891,4,47,0,0,0,5
1,0,0,1.0,0.9997020959854126,5,104,1,1,5,143
0,1,1,1.0,0.9997873306274414,5,141,0,0,0,6
0,1,1,1.0,0.9994425773620604,5,131,1,1,4,32
0,1,1,0.0,0.9783958792686462,3,143,1,1,5,191
1,0,0,0.0,0.9994181394577026,3,78,0,0,1,49
0,1,1,1.0,0.9994220733642578,5,19,0,0,0,25
1,0,0,1.0,0.9943912625312804,5,29,0,0,9,204
0,1,1,1.0,0.9986013174057008,5,115,3,1,13,195
0,0,0,1.0,0.9977566003799438,4,132,1,1,7,110
0,0,0,0.0,0.99919193983078,3,159,7,1,96,779
1,1,0,1.0,0.9888058304786682,4,325,5,1,79,822
1,0,0,0.0,0.9942920804023744,1,121,2,1,0,3
0,0,0,1.0,0.9984558820724488,5,202,1,1,80,705
1,0,0,1.0,0.999886155128479,5,32,0,0,1,1
1,1,1,1.0,0.999754786491394,5,74,0,0,2,17
0,1,1,1.0,0.8374831676483154,3,97,2,1,4,176
1,1,0,0.0,0.9714026451110841,5,759,19,1,1090,4631
0,1,1,1.0,0.9998298287391664,5,27,1,1,0,10
1,0,0,1.0,0.9998308420181274,5,89,0,0,0,1
1,0,0,1.0,0.9998552799224854,5,21,0,0,0,14
1,0,0,0.0,0.9990159273147584,3,62,0,0,0,53
1,0,0,0.0,0.8545249104499817,5,36,0,0,3,240
1,0,0,1.0,0.9997900128364564,5,45,1,1,4,45
1,0,0,1.0,0.983052372932434,5,249,2,1,130,2655
0,1,0,1.0,0.9967491626739502,5,423,11,1,66,464
1,1,0,1.0,0.9977620840072632,5,338,5,1,22,206
0,1,1,1.0,0.9996080994606018,4,95,4,1,52,565
1,0,0,1.0,0.9920948147773744,4,62,0,0,2,15
1,0,0,1.0,0.904811143875122,2,36,0,0,0,4
1,0,0,0.0,0.9991425275802612,1,69,0,0,0,14
1,0,0,1.0,0.999869704246521,5,22,0,0,0,3
1,1,0,0.0,0.9960234761238098,3,635,6,1,47,346
1,1,0,1.0,0.8270698189735413,5,274,1,1,13,134
1,1,1,1.0,0.999884068965912,5,19,0,0,0,9
1,1,1,0.0,0.9156679511070251,4,79,0,0,2,192
1,0,0,1.0,0.9982072114944458,4,74,0,0,0,2
1,1,1,0.0,0.9984729290008544,3,15,0,0,0,30
0,1,1,0.0,0.99901282787323,1,64,1,1,1,85
1,0,0,1.0,0.9997648000717164,5,174,13,1,196,266
0,0,0,0.0,0.8716691136360168,4,104,0,0,0,17
1,0,0,1.0,0.9990707635879515,5,41,0,0,0,1
1,0,0,0.0,0.9858478307724,3,124,0,0,0,38
1,0,0,1.0,0.9998595714569092,5,21,0,0,2,68
1,0,0,1.0,0.999855935573578,5,25,0,0,1,27
0,1,1,0.0,0.987692654132843,1,54,1,1,4,108
1,0,0,1.0,0.9981877207756042,4,123,2,1,48,541
1,1,1,1.0,0.9985959529876708,4,122,6,1,97,472
0,1,1,0.0,0.9996288418769836,2,68,0,0,0,4
1,0,0,0.0,0.9640528559684752,2,245,2,1,27,315
1,0,0,1.0,0.9145499467849731,3,64,3,1,14,734
1,0,0,1.0,0.9802827835083008,5,29,0,0,0,7
1,0,0,1.0,0.9997711181640624,5,48,0,0,0,11
1,0,0,1.0,0.9997567534446716,5,29,0,0,0,11
1,0,0,1.0,0.999790370464325,4,36,0,0,0,10
1,1,1,1.0,0.9951887130737304,4,181,0,0,1,20
1,1,0,0.0,0.995696783065796,2,530,0,0,5,307
1,0,0,1.0,0.9975155591964722,5,214,1,1,40,262
1,1,0,0.0,0.9947550892829896,3,536,1,1,209,668
1,1,0,0.0,0.999043583869934,3,261,2,1,4,241
1,0,0,0.0,0.9995145201683044,2,48,0,0,0,3
1,0,0,1.0,0.9997959733009338,4,34,0,0,1,28
1,0,0,1.0,0.9899364113807678,4,18,0,0,0,1
1,0,0,1.0,0.991880178451538,2,83,1,1,2,7
1,1,0,1.0,0.9974337220191956,5,221,4,1,109,506
1,0,0,1.0,0.8493467569351196,5,90,4,1,53,383
1,0,0,1.0,0.999473750591278,5,46,0,0,5,117
0,1,1,1.0,0.999628484249115,4,74,0,0,0,20
1,1,0,1.0,0.9890345931053162,5,504,45,1,190,828
0,0,0,0.0,0.9972915649414062,4,276,2,1,4,109
0,1,1,1.0,0.9997987747192384,4,14,0,0,2,225
0,1,1,1.0,0.980754256248474,5,50,0,0,0,1
1,0,0,1.0,0.9995272755622864,5,28,0,0,0,3
1,0,0,0.0,0.7871640920639038,2,55,0,0,0,3
0,1,1,1.0,0.9998475909233092,5,31,2,1,3,79
0,0,0,1.0,0.9835548996925354,4,196,1,1,124,1618
1,0,0,1.0,0.9998080134391784,5,23,0,0,0,25
0,0,0,1.0,0.998671531677246,4,205,5,1,14,92
0,1,0,0.0,0.9816367626190186,2,279,4,1,10,108
1,1,1,1.0,0.9660171270370485,3,225,4,1,5,82
0,0,0,0.0,0.992954432964325,4,205,0,0,0,30
1,1,1,0.0,0.999740719795227,1,84,3,1,5,43
1,1,0,0.0,0.9994234442710876,3,416,3,1,7,67
1,0,0,1.0,0.9998518228530884,4,65,0,0,1,24
1,0,0,0.0,0.9984010457992554,4,80,6,1,118,892
1,1,0,1.0,0.9960445761680604,4,518,17,1,91,190
1,0,0,0.0,0.9993115067481996,1,66,0,0,0,49
1,0,0,0.0,0.9994370341300964,1,19,0,0,0,3
1,0,0,1.0,0.9998292326927184,5,80,3,1,7,99
1,1,1,1.0,0.9996569156646729,5,87,5,1,149,946
1,0,0,1.0,0.9998003840446472,5,114,4,1,3,60
1,1,1,1.0,0.9997328519821168,5,54,0,0,1,49
1,0,0,1.0,0.999868869781494,5,30,0,0,0,14
1,0,0,0.0,0.9571931958198548,1,63,0,0,1,21
1,1,1,0.0,0.982528269290924,2,94,4,1,3,25
0,1,0,1.0,0.9910616278648376,5,442,6,1,37,139
1,1,0,0.0,0.9912699460983276,3,310,3,1,6,225
1,0,0,1.0,0.9854539036750792,5,83,0,0,0,9
0,1,0,1.0,0.9750125408172609,4,276,3,1,40,486
1,0,0,1.0,0.999035120010376,5,121,1,1,36,333
0,1,1,1.0,0.999882161617279,5,40,0,0,0,2
1,0,0,1.0,0.990218997001648,4,113,0,0,1,50
1,0,0,0.0,0.9985936880111694,1,40,0,0,1,13
1,0,0,1.0,0.9972122311592102,5,97,0,0,1,8
0,1,1,1.0,0.9997185468673706,4,58,0,0,0,3
1,0,0,1.0,0.5710166096687317,3,172,2,1,18,289
1,0,0,1.0,0.9882652163505554,4,153,1,1,20,91
1,0,0,0.0,0.7537406682968141,1,42,6,1,2,39
1,0,0,0.0,0.9033855199813844,5,164,2,1,65,893
1,0,0,1.0,0.9896197319030762,5,167,1,1,11,189
0,1,1,1.0,0.9998020529747008,5,54,1,1,11,75
1,0,0,1.0,0.999336004257202,5,66,0,0,0,2
1,0,0,1.0,0.9997612237930298,5,163,1,1,4,51
1,0,0,1.0,0.9823662042617798,4,301,5,1,205,2653
0,1,1,0.0,0.9978255629539491,1,41,0,0,0,2
0,1,1,1.0,0.999845802783966,5,19,0,0,0,1
1,0,0,1.0,0.9988077878952026,5,17,0,0,0,5
1,0,0,1.0,0.9991385340690612,4,59,0,0,1,96
1,0,0,1.0,0.9997648596763612,5,29,2,1,5,200
1,1,1,0.0,0.9972190260887146,3,157,1,1,0,76
1,1,1,0.0,0.999731421470642,1,111,2,1,0,6
1,0,0,1.0,0.9997884035110474,5,50,0,0,157,1123
1,0,0,1.0,0.9995837211608888,5,21,0,0,1,1
0,0,0,1.0,0.9778115153312684,5,260,3,1,11,230
1,0,0,1.0,0.9340024590492249,4,157,2,1,30,370
1,0,0,1.0,0.9973366260528564,4,147,1,1,1,42
0,0,0,1.0,0.998692274093628,4,175,1,1,0,72
1,0,0,0.0,0.9862740039825441,3,151,2,1,17,190
1,0,0,1.0,0.9992943406105042,5,46,0,0,0,5
0,1,1,1.0,0.9995278120040894,5,76,0,0,0,15
1,0,0,1.0,0.9997017979621888,5,22,0,0,10,45
0,0,0,1.0,0.9992153644561768,4,193,6,1,31,537
1,0,0,1.0,0.9993485808372498,4,33,0,0,0,20
1,0,0,1.0,0.999762237071991,5,32,0,0,0,36
1,0,0,1.0,0.9975577592849731,4,86,0,0,0,60
1,0,0,1.0,0.9950065612792968,3,23,0,0,0,13
1,0,0,1.0,0.9998406767845154,5,86,0,0,0,2
1,1,0,1.0,0.994808793067932,5,392,1,1,4,122
1,1,0,0.0,0.8722339868545532,5,365,2,1,4,112
1,0,0,1.0,0.9998568892478944,5,45,1,1,11,309
0,1,0,0.0,0.9992206692695618,1,378,7,1,0,16
1,1,0,0.0,0.9826508164405824,3,461,3,1,9,160
0,1,1,1.0,0.9978432059288024,5,48,0,0,1,20
1,1,0,0.0,0.9765194058418274,5,641,1,1,14,99
0,1,1,1.0,0.9995838403701782,5,41,0,0,0,9
1,1,0,0.0,0.8152703642845154,4,266,4,1,118,1362
1,0,0,1.0,0.5910079479217529,4,218,2,1,40,585
1,1,1,1.0,0.997777223587036,4,153,1,1,6,65
1,0,0,0.0,0.9945493936538696,5,19,1,1,0,31
1,1,0,1.0,0.8644698262214661,5,610,18,1,372,600
1,0,0,1.0,0.8964558839797974,4,152,2,1,5,111
1,1,1,1.0,0.9906962513923644,4,205,4,1,72,354
1,1,1,1.0,0.999313235282898,5,63,0,0,2,2
1,0,0,1.0,0.9997369050979614,5,40,4,1,0,22
1,0,0,1.0,0.9987138509750366,5,303,0,0,5,72
1,0,0,1.0,0.9993205666542052,2,69,0,0,2,56
1,0,0,1.0,0.9995860457420348,4,42,0,0,0,2
1,0,0,1.0,0.9996280074119568,5,37,0,0,0,2
1,0,0,1.0,0.997468113899231,5,79,0,0,0,11
1,1,0,0.0,0.7656217217445374,4,342,19,1,249,433
1,0,0,1.0,0.9998512864112854,4,37,2,1,1,65
1,0,0,0.0,0.8386257290840149,4,219,1,1,3,6
1,1,1,0.0,0.9992279410362244,3,192,1,1,4,420
1,0,0,0.0,0.98539537191391,3,80,1,1,5,126
0,1,1,1.0,0.997886836528778,5,142,0,0,0,1
0,1,1,0.0,0.9905087351799012,3,118,0,0,0,47
1,1,1,1.0,0.9998187422752379,5,55,1,1,0,23
0,0,0,1.0,0.9677294492721558,4,190,1,1,14,274
1,0,0,1.0,0.9982346296310424,3,38,0,0,0,23
1,0,0,0.0,0.9935172200202942,3,82,0,0,0,12
1,1,0,1.0,0.9955475926399232,1,513,17,1,16,90
0,1,1,1.0,0.9998605251312256,5,29,0,0,1,1
1,0,0,0.0,0.915758728981018,4,269,1,1,4,49
1,0,0,1.0,0.9989930391311646,5,161,3,1,15,65
1,0,0,0.0,0.997702181339264,3,57,1,1,8,152
1,0,0,0.0,0.9884321689605712,1,17,0,0,0,1
1,1,1,0.0,0.9994953870773317,1,181,0,0,0,1
1,0,0,1.0,0.905192255973816,4,52,0,0,0,9
0,1,1,1.0,0.9987497329711914,5,182,8,1,68,895
1,0,0,0.0,0.8374724984169006,5,223,2,1,31,202
0,1,1,0.0,0.9985602498054504,1,97,3,1,2,21
1,0,0,1.0,0.9806084632873536,4,230,2,1,26,129
1,1,1,1.0,0.9989373087882996,5,173,3,1,0,74
1,0,0,0.0,0.9985122084617616,1,313,0,0,0,8
1,0,0,1.0,0.9832818508148192,3,38,0,0,0,10
1,0,0,1.0,0.9570082426071168,1,34,0,0,0,10
1,0,0,0.0,0.9319931864738464,4,189,2,1,2,102
0,1,1,1.0,0.9994710087776184,5,63,0,0,3,129
1,0,0,0.0,0.9935991168022156,1,243,0,0,0,32
1,0,0,1.0,0.9960177540779114,5,49,0,0,0,37
1,0,0,0.0,0.5548273324966431,2,134,0,0,0,41
1,0,0,1.0,0.9989318251609802,5,24,3,1,350,2642
1,1,0,0.0,0.991653859615326,3,308,2,1,0,17
1,0,0,1.0,0.9995314478874208,5,97,1,1,94,1724
0,1,0,1.0,0.9960476756095886,4,284,12,1,230,921
0,1,1,1.0,0.5341270565986633,4,83,0,0,1,80
1,1,0,1.0,0.9241777062416076,4,198,1,1,2,107
1,1,1,0.0,0.9965003132820128,2,98,0,0,0,131
1,0,0,1.0,0.9986590147018432,3,21,0,0,0,1
1,0,0,1.0,0.9995219111442566,3,39,0,0,0,3
1,0,0,1.0,0.9991506338119508,4,31,0,0,2,90
1,1,0,1.0,0.9838796854019164,5,251,6,1,33,313
1,0,0,1.0,0.9888214468955994,2,174,0,0,0,19
1,0,0,0.0,0.9969512224197388,3,99,0,0,0,3
0,0,0,1.0,0.7694830298423767,5,264,1,1,17,230
0,1,1,1.0,0.7595596313476562,4,69,0,0,2,23
0,0,0,0.0,0.9993887543678284,2,300,0,0,0,2
1,0,0,1.0,0.9998623132705688,5,62,1,1,0,51
1,0,0,0.0,0.9997888803482056,2,18,0,0,0,29
1,0,0,1.0,0.9873557686805724,5,157,5,1,65,810
1,0,0,0.0,0.9631343483924866,2,188,1,1,0,8
1,0,0,1.0,0.9998363852500916,5,29,0,0,0,2
0,1,1,1.0,0.9998757243156432,5,24,0,0,0,7
1,0,0,1.0,0.9996873140335084,5,148,1,1,2,105
0,1,1,1.0,0.9998360872268676,5,13,0,0,0,2
1,0,0,0.0,0.9652134776115416,4,78,0,0,0,2
1,0,0,1.0,0.9856616854667664,5,101,0,0,1,33
0,1,1,1.0,0.9997541308403016,5,33,0,0,2,68
1,0,0,1.0,0.9998143315315248,5,52,0,0,0,38
1,1,1,1.0,0.9645395278930664,4,105,0,0,0,19
0,1,1,1.0,0.9997272491455078,4,58,0,0,3,205
0,1,1,0.0,0.9995375871658324,1,111,1,1,0,8
0,0,0,1.0,0.8925697207450867,1,221,4,1,1,80
1,0,0,1.0,0.9998528361320496,5,38,1,1,0,27
1,0,0,0.0,0.9996227622032166,1,31,0,0,0,17
0,0,0,1.0,0.9990604519844056,5,223,2,1,40,143
1,1,1,1.0,0.972659945487976,4,106,2,1,147,1798
1,1,1,0.0,0.9948406219482422,3,43,0,0,0,26
1,0,0,1.0,0.9997642040252686,5,44,1,1,8,259
0,0,0,0.0,0.9661772847175598,5,95,1,1,10,188
0,1,1,1.0,0.9998534321784972,5,34,0,0,0,23
1,0,0,0.0,0.999787211418152,1,113,2,1,9,166
1,0,0,1.0,0.9962854385375975,4,171,4,1,17,255
0,0,0,1.0,0.9987394213676452,5,267,0,0,0,3
1,0,0,0.0,0.9989085793495178,3,34,0,0,2,126
1,1,1,0.0,0.9993019104003906,1,170,2,1,1,21
1,0,0,1.0,0.9988274574279784,4,116,1,1,2,18
1,0,0,1.0,0.9557015299797058,4,233,4,1,24,448
1,1,1,1.0,0.9989002346992492,5,179,1,1,15,94
0,0,0,1.0,0.9995415806770324,5,225,5,1,9,89
0,1,1,1.0,0.9998118877410888,5,59,1,1,1,16
0,1,1,0.0,0.9956437945365906,2,116,0,0,12,200
1,0,0,0.0,0.998943567276001,1,31,0,0,1,10
1,0,0,0.0,0.999435007572174,3,39,0,0,0,4
1,0,0,1.0,0.996520459651947,5,58,2,1,26,112
1,0,0,1.0,0.9998504519462584,5,16,0,0,0,6
1,0,0,0.0,0.9976944327354432,1,157,1,1,22,289
0,1,0,0.0,0.9983882904052734,2,332,10,1,28,91
0,1,1,1.0,0.9995203018188475,5,16,0,0,0,5
1,1,0,1.0,0.7624543905258179,5,280,1,1,71,500
0,1,0,1.0,0.9952000379562378,4,314,4,1,97,1656
1,0,0,1.0,0.9998806118965148,5,18,0,0,0,14
1,1,1,1.0,0.9719640016555786,5,53,0,0,3,154
1,0,0,0.0,0.9995660781860352,2,29,0,0,0,2
0,1,0,0.0,0.9839178919792176,5,640,13,1,158,545
0,1,1,0.0,0.9956093430519104,4,145,0,0,2,104
0,0,0,1.0,0.7716065049171448,3,158,0,0,0,11
1,0,0,0.0,0.9966726303100586,1,214,8,1,13,259
0,1,1,1.0,0.9997169375419616,5,69,12,1,13,114
1,1,0,0.0,0.9921782612800598,4,480,7,1,282,1238
0,1,1,0.0,0.9963349103927612,2,72,1,1,1,23
0,0,0,1.0,0.9994156956672668,5,133,2,1,73,871
1,1,1,1.0,0.99964839220047,5,42,0,0,1,11
1,0,0,0.0,0.9925583600997924,2,155,0,0,0,5
1,0,0,1.0,0.985591471195221,5,46,0,0,0,16
